1.0,0.0,0.5838531634528576
0.9782223121808462,0.3274834682712691,0.08463723684233937
0.7916862557696649,0.3213573686544971,-0.09858804549778244
0.7121502985357498,0.4991504339486247,-0.21962298558868798
0.62911093087429,0.4702358200350448,-0.27345665132025765
0.5439235917875304,0.5744357937803365,-0.32007093829027666
0.5070379169543916,0.5596877147775625,-0.33078083617198983
0.4710399268793445,0.604116618385464,-0.33914845041425334
0.45532923800098885,0.5977682257818028,-0.34110724291980465
0.4398767541843774,0.616350059354529,-0.3426265945598226
0.4333705695366849,0.613895957020927,-0.34296407595088185
0.42383221937692606,0.6249003598801589,-0.343269601320331
0.4218583535928883,0.6232158139307755,-0.3433403865072302
0.42027406981371557,0.6231375573837159,-0.3433403865072302
